아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,문9-5. 주요 이용 숙박시설_1,문9-5. 주요 이용 숙박시설_2,문9-5. 주요 이용 숙박시설_3,문9-5. 주요 이용 숙박시설_4,문9-5. 주요 이용 숙박시설_5,문9-5. 주요 이용 숙박시설_6,문9-5. 주요 이용 숙박시설_7,문9-5. 주요 이용 숙박시설_8,문9-5. 주요 이용 숙박시설_9,문9-5. 숙박시설별 숙박기간_호텔,문9-5. 숙박시설별 숙박기간_모텔/여관,문9-5. 숙박시설별 숙박기간_콘도미니엄/리조트,문9-5. 숙박시설별 숙박기간_게스트하우스/호스텔,문9-5. 숙박시설별 숙박기간_민박/펜션,"문9-5. 숙박시설별 숙박기간_학교/회사 기숙사, 연수원 등",문9-5. 숙박시설별 숙박기간_친척 또는 친구 집,문9-5. 숙박시설별 숙박기간_기타,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역
11201,17,2,2,1,2,10.0,2.0,2.0,317.272727272727,11.0,1.0,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11202,13,1,3,1,1,1.0,2.0,6.0,241.35376,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),1,서울
11203,15,2,2,1,1,7.0,5.0,3.0,204.310227272727,11.0,,,,4.0,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,서울
11206,4,2,4,1,1,1.0,2.0,4.0,547.778386666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11207,4,1,2,1,1,1.0,6.0,3.0,456.679173333333,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11209,10,2,2,1,3,2.0,8.0,3.0,143.227777777778,18.0,1.0,,,,,,,,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11210,4,2,3,1,1,1.0,5.0,3.0,442.481893333333,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11212,4,2,2,1,1,1.0,12.0,2.0,499.744256,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11213,10,2,4,1,1,1.0,5.0,3.0,359.4608,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
11214,10,1,3,1,3,3.0,2.0,4.0,147.32,6.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,기타,단체형,1,경기
11216,15,1,5,1,1,1.0,5.0,4.0,176.267647058824,17.0,1.0,,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,9,서울
11219,97,1,2,1,1,1.0,6.0,2.0,360.610912,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11220,10,2,5,1,4,2.0,1.0,4.0,210.457142857143,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
11221,2,2,2,1,1,7.0,8.0,4.0,198.4,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11222,10,2,2,1,1,7.0,13.0,6.0,220.98,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11224,97,2,3,1,1,1.0,5.0,4.0,450.76364,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11225,97,2,2,1,1,1.0,5.0,1.0,292.227346666667,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11228,10,1,3,1,1,1.0,4.0,3.0,494.749666666667,6.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,기타,가족형,3,서울
11229,2,1,3,1,1,1.0,1.0,4.0,189.358333333333,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11230,9,2,2,1,1,3.0,13.0,2.0,209.0,9.0,1.0,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
11231,9,2,4,1,3,3.0,1.0,6.0,397.575,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
11232,2,2,2,1,3,7.0,13.0,4.0,279.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11233,8,2,2,1,3,3.0,8.0,8.0,148.54,5.0,,,,4.0,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,혼자형,1,서울
11234,9,1,4,1,1,1.0,13.0,5.0,285.0,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11235,9,2,4,1,1,8.0,1.0,5.0,379.62,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,서울
11238,9,2,3,1,1,1.0,3.0,2.0,180.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11240,9,2,5,1,1,7.0,3.0,10.0,142.857142857143,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11241,9,2,3,1,1,7.0,8.0,3.0,220.0,5.0,1.0,,3.0,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
11242,97,2,4,1,4,8.0,5.0,8.0,102.314285714286,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11243,19,1,2,1,1,7.0,1.0,11.0,197.551833333333,9.0,1.0,,,,5.0,,,,,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,민박/펜션,친구형,3,서울
11244,12,2,2,1,3,2.0,2.0,4.0,1687.5,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11245,8,2,5,1,1,3.0,9.0,6.0,190.98,5.0,,,,4.0,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,서울
11246,97,2,2,1,1,1.0,5.0,6.0,250.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11247,2,2,2,1,2,4.0,8.0,4.0,178.766666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11248,8,2,2,1,1,1.0,12.0,3.0,99.0266666666667,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11249,2,1,5,1,4,11.0,11.0,4.0,210.8,2.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,경기
11250,8,1,2,1,2,7.0,12.0,9.0,265.25,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11251,8,1,4,1,1,1.0,3.0,9.0,139.698333333333,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11252,12,2,2,1,1,7.0,9.0,5.0,336.666666666667,6.0,,,,4.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,서울
11253,2,2,5,1,4,2.0,1.0,6.0,268.666666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11256,12,1,2,1,1,9.0,2.0,5.0,550.0,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,서울
11257,2,1,4,1,1,4.0,1.0,4.0,341.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,서울
11258,2,2,1,1,1,7.0,8.0,11.0,141.566666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11261,2,2,3,1,4,8.0,13.0,2.0,268.666666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11265,2,1,2,1,1,11.0,11.0,4.0,206.666666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11268,2,2,2,1,1,7.0,8.0,4.0,204.6,4.0,1.0,,,,,,7.0,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,친척 또는 친구 집,혼자형,2,서울
11271,1,2,2,1,1,7.0,8.0,6.0,136.9,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
11273,1,2,2,1,1,1.0,8.0,11.0,234.685714285714,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11274,1,2,4,1,1,1.0,2.0,3.0,312.914285714286,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11275,1,1,2,1,1,7.0,2.0,6.0,115.838461538462,13.0,1.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11277,5,2,2,1,4,4.0,11.0,3.0,298.666666666667,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
11278,5,2,3,1,3,7.0,2.0,5.0,384.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11280,5,2,2,1,1,11.0,2.0,4.0,230.4,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11281,1,2,3,1,1,7.0,1.0,12.0,508.485714285714,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
11282,1,2,3,1,1,8.0,1.0,6.0,821.4,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
11285,1,1,1,1,1,5.0,11.0,3.0,246.42,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11288,1,2,4,1,4,2.0,2.0,3.0,547.6,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11289,1,2,2,1,4,7.0,8.0,3.0,322.692857142857,14.0,1.0,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
11291,1,1,1,1,1,7.0,13.0,11.0,328.56,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,기타형,2,서울
11292,1,2,3,1,4,3.0,1.0,3.0,513.375,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
11293,1,2,5,1,1,7.0,2.0,6.0,328.56,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11294,1,2,5,1,1,1.0,2.0,5.0,479.15,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11296,1,2,3,1,2,7.0,8.0,2.0,182.533333333333,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11298,1,2,3,1,1,10.0,2.0,1.0,438.08,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11299,3,1,3,1,1,1.0,3.0,3.0,196.48,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),1,부산
11300,3,2,5,1,2,2.0,3.0,8.0,195.7125,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,부산
11301,3,2,3,1,1,4.0,5.0,4.0,208.76,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),2,부산
11302,3,2,5,1,1,1.0,6.0,3.0,167.315,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,부산
11303,3,2,5,1,1,1.0,1.0,3.0,196.48,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),1,부산
11305,3,2,4,1,1,7.0,3.0,3.0,200.778,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,경북
11308,3,1,2,1,1,7.0,11.0,1.0,179.083333333333,6.0,,,,4.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,2,부산
11309,1,2,3,1,1,4.0,1.0,3.0,176.756136,5.0,,,,4.0,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,부산
11310,3,1,4,1,1,4.0,3.0,3.0,214.9,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,대구
11311,3,2,4,1,2,4.0,5.0,10.0,214.9,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,부산
11314,3,2,2,1,2,2.0,2.0,3.0,202.62,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,부산
11316,2,2,4,1,4,2.0,2.0,5.0,341.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11321,2,1,5,1,2,6.0,3.0,1.0,158.1,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,경북
11325,6,1,5,1,2,8.0,1.0,1.0,142.528,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,부산
11326,6,1,4,1,2,10.0,5.0,4.0,163.88,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,부산
11327,8,2,4,1,2,5.0,3.0,3.0,315.833333333333,6.0,1.0,,,4.0,,,,,,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,호텔,친구형,2,부산
11328,5,1,3,1,1,1.0,7.0,3.0,283.9456,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11330,9,2,2,1,2,5.0,5.0,5.0,202.31124,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,부산
11332,7,2,4,1,1,1.0,2.0,3.0,172.395542857143,7.0,1.0,,3.0,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,경남
11333,6,1,3,1,1,1.0,5.0,1.0,152.32,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,부산
11336,6,2,2,1,1,7.0,13.0,3.0,192.677371428571,7.0,,,,4.0,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,2,서울
11340,3,2,5,1,1,1.0,2.0,4.0,202.62,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),2,부산
11341,3,2,2,1,1,7.0,12.0,3.0,171.92,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),2,부산
11342,1,1,4,1,1,7.0,3.0,1.0,331.269866666667,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,제주
11343,3,2,3,1,1,1.0,13.0,8.0,139.378,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,부산
11344,3,1,5,1,1,4.0,2.0,1.0,184.2,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,부산
11345,3,1,3,1,2,2.0,5.0,1.0,307.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,부산
11346,3,2,2,1,1,8.0,6.0,4.0,190.851666666667,6.0,1.0,,,4.0,,,,,,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,호텔,친구형,2,경남
11347,3,2,4,1,1,7.0,13.0,11.0,214.9,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
11349,3,2,2,1,1,9.0,1.0,5.0,280.39628,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,부산
11350,4,2,4,1,1,1.0,5.0,6.0,325.0,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,4,서울
11351,3,2,2,1,1,7.0,12.0,2.0,167.325085714286,7.0,1.0,,,4.0,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,호텔,친구형,2,서울
11352,3,2,4,1,1,1.0,12.0,5.0,202.62,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),1,부산
11357,2,2,5,1,4,2.0,1.0,3.0,310.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11358,8,2,5,1,1,1.0,5.0,3.0,202.818285714286,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,서울
11359,2,2,2,1,2,4.0,1.0,1.0,217.93,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,부산
11360,2,2,2,1,2,7.0,1.0,5.0,186.775,4.0,,,,4.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,부산
11361,5,2,3,1,2,5.0,6.0,10.0,293.333333333333,6.0,1.0,,,4.0,,,,,,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,단체형,2,제주
11364,6,2,4,1,2,2.0,13.0,10.0,1687.5,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11366,19,2,2,1,1,7.0,5.0,10.0,352.984285714286,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
11368,6,2,3,1,1,10.0,5.0,9.0,168.096,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,경북
11369,6,2,2,1,1,8.0,13.0,4.0,236.64,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11371,7,2,6,1,1,9.0,6.0,3.0,226.44,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,부산
11372,7,2,3,1,1,7.0,8.0,3.0,192.677371428571,7.0,1.0,2.0,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),2,서울
11373,9,2,3,1,1,7.0,1.0,9.0,262.886301333333,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
11374,7,1,4,1,2,8.0,3.0,4.0,241.35376,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,부산
11375,7,1,2,1,1,4.0,3.0,10.0,216.685986,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11378,7,2,2,1,1,10.0,3.0,11.0,315.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,부산
11382,2,2,5,1,4,2.0,1.0,4.0,186.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
11384,2,2,5,1,4,2.0,1.0,4.0,186.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
11386,2,2,2,1,2,2.0,3.0,11.0,155.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
11388,2,1,4,1,2,2.0,1.0,6.0,139.5,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
11389,12,2,3,1,4,4.0,2.0,5.0,245.454545454545,11.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,친척 또는 친구 집,가족형,1,서울
11392,12,2,5,1,4,9.0,2.0,7.0,347.5,16.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,친척 또는 친구 집,친구형,1,서울
11395,12,2,3,1,1,3.0,2.0,2.0,206.666666666667,9.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,친척 또는 친구 집,가족형,1,서울
11397,12,2,4,1,1,11.0,16.0,9.0,184.0,25.0,1.0,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,대구
11399,4,2,2,1,1,1.0,13.0,6.0,230.0,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
11400,4,1,2,1,1,1.0,2.0,6.0,533.333333333333,9.0,1.0,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,2,서울
11405,97,2,5,1,1,1.0,7.0,3.0,245.726666666667,12.0,1.0,,,,,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11406,97,2,3,1,1,1.0,5.0,6.0,87.037037037037,27.0,,,,4.0,,,,,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,가족형,3,강원
11409,1,2,2,1,1,7.0,8.0,6.0,204.092,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11410,1,2,3,1,1,7.0,8.0,6.0,620.55,4.0,,,,,5.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,민박/펜션,혼자형,1,서울
11415,1,1,5,1,1,6.0,5.0,3.0,516.666666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11416,97,2,2,1,2,2.0,12.0,6.0,,,1.0,,,,,,,8.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,기타,혼자형,2,서울
11417,1,2,2,1,1,1.0,1.0,3.0,137.9,5.0,,,,,5.0,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,민박/펜션,친구형,1,서울
11418,1,2,3,1,1,7.0,8.0,3.0,148.932,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11419,18,2,4,1,1,1.0,5.0,6.0,284.483555555556,9.0,1.0,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
11421,1,2,3,1,2,5.0,1.0,1.0,187.544,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11424,18,2,2,1,1,1.0,6.0,2.0,527.413333333333,9.0,1.0,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
11425,18,1,3,1,1,1.0,6.0,4.0,220.36288,15.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,기타,직장형,3,서울
11426,3,1,5,1,3,11.0,3.0,3.0,542.9,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11427,3,1,2,1,4,7.0,8.0,3.0,195.2,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
11429,3,2,2,1,4,7.0,1.0,9.0,518.5,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11431,3,1,2,1,2,7.0,8.0,6.0,508.333333333333,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
11432,3,2,3,1,4,7.0,8.0,6.0,266.875,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11433,3,2,5,1,1,5.0,2.0,3.0,292.8,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
11434,3,2,4,1,3,7.0,2.0,6.0,170.8,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
11435,3,1,4,1,2,4.0,3.0,6.0,136.233333333333,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),1,서울
11438,11,2,2,1,1,1.0,5.0,3.0,22.0,36.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,친척 또는 친구 집,혼자형,1,서울
11439,5,1,4,1,4,4.0,2.0,6.0,167.778461538461,13.0,1.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
