아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,식비_비율,국내 교통비_비율,체험/활동비_비율,뷰티/의료비_비율,여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
6132,1,2,2,1,1,3.0,15.0,11.0,468.18,5.0,호텔,친구형,1,서울,2114.1461538461526,0.06309148264984211,0.05047318611987384,0.06309148264984211,0.44164037854889626,0.0,0.18927444794952686,0.18927444794952686,0.0031545741324921156
6135,1,2,5,1,1,5.0,14.0,7.0,1432.08,5.0,호텔,혼자형,1,서울,6983.094857142859,0.058593749999999944,0.0,0.0,0.7812500000000002,0.0,0.058593749999999944,0.09765624999999994,0.003906250000000001
6137,2,2,6,1,4,11.0,1.0,5.0,330.0,3.0,호텔,친구형,1,서울,989.9999999999999,0.20040080160320606,0.06680026720106878,0.0,0.0,0.387441549766199,0.0,0.3340013360053445,0.011356045424181718
6142,9,2,3,1,1,7.0,8.0,6.0,103.578142857143,7.0,게스트하우스/호스텔,가족형,1,서울,443.47534951456333,0.0793650793650793,0.031746031746031717,0.0,0.0,0.0,0.39682539682539647,0.47619047619047666,0.015873015873015858
6145,9,1,3,1,2,2.0,3.0,3.0,270.3375,8.0,호텔,복합형(가족+친구),1,서울,1717.7,0.25906735751295334,0.04145077720207254,0.025906735751295335,0.0,0.0,0.41450777202072536,0.25906735751295334,0.0
6147,97,1,2,1,1,1.0,12.0,5.0,221.55375,8.0,호텔,가족형,1,서울,793.7876687116568,0.4897260273972603,0.017123287671232876,0.027397260273972605,0.0,0.0,0.410958904109589,0.05479452054794521,0.0
6149,9,2,2,1,1,8.0,6.0,3.0,440.55,4.0,호텔,직장형,1,서울,1762.2,0.0,0.0,0.0,0.0,0.7474747474747475,0.0,0.25252525252525254,0.0
6150,3,2,2,1,2,2.0,1.0,2.0,418.08,5.0,호텔,가족형,2,서울,1609.2017937219716,0.09708737864077663,0.21359223300970862,0.0,0.0,0.0,0.19417475728155326,0.48543689320388383,0.009708737864077664
6151,4,2,5,1,1,1.0,13.0,3.0,113.888888888889,12.0,기타,가족형,2,서울,1096.7078189300416,0.1846153846153846,0.21538461538461573,0.030769230769230767,0.0,0.0,0.21538461538461498,0.30769230769230765,0.04615384615384615
6152,15,2,3,1,1,8.0,1.0,12.0,232.902564102564,13.0,호텔,가족형,3,서울,1974.974872508108,0.21321961620469132,0.0959488272921109,0.0,0.0,0.04264392324093826,0.639658848614072,0.0,0.008528784648187644
6153,15,1,2,1,1,1.0,7.0,6.0,259.52,7.0,기타,복합형(가족+친구),1,서울,850.3421276595748,0.07575757575757576,0.03787878787878788,0.022727272727272756,0.0,0.0,0.07575757575757576,0.7575757575757577,0.030303030303030238
6154,5,2,4,1,4,7.0,12.0,10.0,431.325,4.0,호텔,친구형,1,서울,1467.7925373134321,0.1578947368421051,0.030701754385964945,0.0,0.0,0.0,0.5263157894736841,0.2631578947368424,0.02192982456140352
6155,3,2,2,1,3,7.0,2.0,10.0,609.818181818182,11.0,호텔,친구형,1,서울,6334.121690664192,0.02459419576979831,0.01967535661583868,0.0,0.4033448106246929,0.0,0.050664043285784485,0.49188391539596626,0.009837678307919324
6156,15,2,3,1,1,7.0,5.0,6.0,186.53,20.0,기타,가족형,3,서울,2603.043868739206,0.5259900990099011,0.04950495049504949,0.024752475247524726,0.0,0.061881188118812006,0.30940594059405924,0.018564356435643563,0.009900990099009898
6157,9,1,3,1,1,1.0,3.0,9.0,326.333333333333,6.0,호텔,가족형,2,서울,1958.0000000000016,0.04620218074293101,0.0,0.0,0.0,0.6560709665496216,0.0,0.2772130844575861,0.020513768249861373
6158,7,2,3,1,2,8.0,13.0,10.0,314.285714285714,7.0,호텔,친구형,1,서울,1588.8888888888882,0.3525641025641026,0.0641025641025641,0.0,0.0,0.0,0.25641025641025633,0.32051282051282054,0.006410256410256422
6159,7,2,2,1,1,10.0,1.0,5.0,363.559281428571,7.0,호텔,친구형,1,서울,2182.39147,0.24916943521594684,0.11627906976744187,0.0,0.0,0.0,0.2956810631229236,0.33222591362126247,0.006644518272425249
6160,3,2,4,1,1,1.0,1.0,5.0,240.24,5.0,호텔,친구형,2,서울,1201.1999999999998,0.0,0.0,0.0,0.0,0.7402597402597403,0.0,0.25974025974025977,0.0
6163,9,2,3,1,4,2.0,3.0,9.0,122.375,8.0,민박/펜션,친구형,2,서울,766.942238267148,0.11520737327188944,0.1728110599078341,0.0,0.0,0.0,0.3456221198156682,0.3456221198156682,0.020737327188940093
6164,3,2,5,1,4,2.0,11.0,4.0,600.6,4.0,호텔,가족형,1,서울,1936.2163001293657,0.4815409309791334,0.004815409309791335,0.0,0.0,0.0,0.19261637239165333,0.321027287319422,0.0
6166,5,2,2,1,3,7.0,2.0,5.0,180.5175,8.0,호텔,가족형,1,서울,1092.69,0.2631578947368421,0.04093567251461988,0.029239766081871343,0.0,0.0,0.3508771929824561,0.29239766081871343,0.023391812865497075
6168,3,2,2,1,1,7.0,6.0,3.0,358.8,4.0,호텔,혼자형,1,서울,1060.8,0.08823529411764705,0.014705882352941176,0.029411764705882353,0.0,0.0,0.2647058823529412,0.5882352941176471,0.014705882352941176
6171,2,2,5,1,4,7.0,1.0,2.0,346.72,3.0,호텔,친구형,1,서울,1040.1599999999999,0.1903553299492386,0.02220812182741117,0.0,0.1903553299492386,0.26649746192893403,0.0,0.317258883248731,0.013324873096446702
6172,3,2,5,1,1,1.0,1.0,5.0,936.0,4.0,호텔,가족형,1,서울,3744.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
6173,3,2,3,1,3,2.0,2.0,6.0,336.96,5.0,민박/펜션,가족형,1,서울,1276.9340782122893,0.12285012285012277,0.01719901719901725,0.0,0.0,0.0,0.12285012285012277,0.7371007371007372,0.0
6174,3,2,5,1,1,9.0,1.0,6.0,537.333333333333,9.0,호텔,가족형,1,서울,4492.744636231654,0.13891300573016147,0.02083695085952422,0.0005209237714881055,0.0,0.0,0.13891300573016147,0.6945650286508074,0.006251085257857266
6175,8,2,2,1,3,2.0,3.0,3.0,132.1875,8.0,게스트하우스/호스텔,혼자형,2,서울,583.721864951767,0.19417475728155334,0.11650485436893233,0.0,0.0,0.0,0.27184466019417464,0.19417475728155334,0.2233009708737864
6176,9,2,2,1,1,1.0,5.0,6.0,145.0094,6.0,호텔,직장형,3,서울,729.0423967585091,0.4642166344294008,0.0773694390715668,0.019342359767891667,0.0,0.0,0.1856866537717595,0.24177949709864616,0.011605415860735015
6177,9,1,3,1,1,8.0,12.0,6.0,126.083333333333,6.0,호텔,가족형,2,서울,599.6221198156684,0.2906976744186051,0.03488372093023254,0.024709302325581328,0.0,0.0,0.3488372093023248,0.2906976744186051,0.010174418604651155
6178,3,1,3,1,1,1.0,1.0,6.0,483.6,4.0,호텔,친구형,1,서울,1934.4,0.0,0.03225806451612903,0.0,0.0,0.8064516129032258,0.0,0.16129032258064516,0.0
6181,13,1,3,1,1,1.0,12.0,5.0,283.5,5.0,기타,가족형,2,서울,794.4230769230763,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.0,0.29411764705882354,0.29411764705882354,0.0
6182,12,2,4,1,1,8.0,6.0,3.0,431.25,8.0,호텔,단체형,2,서울,3449.9999999999977,0.02816901408450706,0.0056338028169014235,0.02816901408450706,0.0,0.7042253521126759,0.0,0.22535211267605634,0.00845070422535212
6186,12,2,3,1,1,7.0,13.0,10.0,1625.0,8.0,호텔,직장형,2,서울,9961.77,0.007352941176470588,0.0,0.0,0.0,0.2573529411764706,0.0,0.7352941176470588,0.0
6188,3,2,2,1,1,7.0,3.0,2.0,234.0,4.0,호텔,가족형,1,제주,936.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
6189,3,1,5,1,2,2.0,4.0,2.0,300.3,4.0,호텔,가족형,1,제주,1201.2,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.45454545454545453,0.0
6190,3,2,5,1,3,5.0,3.0,6.0,449.28,5.0,호텔,친구형,1,제주,1560.0095332009328,0.0,0.0,0.0,0.0,0.0,1.9999600007999776e-05,0.999980000399992,0.0
6191,3,1,3,1,1,7.0,3.0,3.0,195.0,4.0,호텔,가족형,1,제주,780.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0
6192,3,2,3,1,2,4.0,2.0,5.0,860.625,4.0,호텔,가족형,1,제주,3442.5,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0
6193,3,2,4,1,2,5.0,2.0,1.0,208.0,4.0,호텔,가족형,1,제주,832.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0
6194,1,2,2,1,1,4.0,3.0,3.0,299.4975,4.0,호텔,친구형,1,제주,1060.29,0.06493506493506493,0.09090909090909091,0.0,0.0,0.0,0.19480519480519481,0.6493506493506493,0.0
6195,1,2,2,1,1,5.0,1.0,3.0,327.0375,4.0,호텔,친구형,1,제주,1170.1594936708852,0.09433962264150937,0.09433962264150937,0.0,0.0,0.0,0.09433962264150937,0.7075471698113208,0.00943396226415094
6196,1,2,2,1,1,5.0,15.0,2.0,212.148,5.0,호텔,친구형,1,제주,805.7544230769233,0.23734177215189903,0.16772151898734114,0.0,0.03164556962025316,0.0,0.3164556962025316,0.23734177215189903,0.00949367088607595
6197,1,1,2,1,1,6.0,3.0,9.0,201.042,5.0,호텔,친구형,1,제주,812.9567213114753,0.16891891891891858,0.010135135135135141,0.0,0.0,0.0,0.13513513513513561,0.6756756756756754,0.010135135135135141
6198,1,2,2,1,1,1.0,1.0,2.0,258.1875,4.0,호텔,친구형,1,제주,799.2825797872347,0.17182130584192468,0.11168384879725077,0.0,0.0,0.0,0.13745704467353972,0.5154639175257727,0.06357388316151198
6199,1,1,2,1,1,5.0,1.0,6.0,179.01,5.0,호텔,가족형,1,제주,667.8449999999999,0.2577319587628866,0.11340206185567012,0.0,0.0,0.0,0.154639175257732,0.4123711340206186,0.061855670103092786
6200,1,2,5,1,1,7.0,1.0,3.0,429.624,5.0,호텔,가족형,1,제주,1873.7751724137952,0.13177159590043896,0.14641288433382124,0.0,0.0,0.0,0.10980966325036581,0.5856515373352861,0.026354319180087796
6201,1,1,5,1,2,5.0,1.0,3.0,447.525,4.0,호텔,가족형,1,제주,1380.1534351145033,0.198019801980198,0.099009900990099,0.0,0.0,0.0,0.198019801980198,0.495049504950495,0.0099009900990099
6202,1,2,5,1,1,5.0,3.0,4.0,344.25,4.0,호텔,친구형,1,제주,1199.3225806451617,0.12698412698412692,0.08994708994709018,0.0,0.0,0.0,0.14814814814814833,0.6349206349206346,0.0
6203,1,1,5,1,1,5.0,7.0,5.0,277.12125,4.0,호텔,가족형,1,제주,833.9376315789477,0.3292181069958851,0.08641975308641965,0.0,0.0,0.0,0.16460905349794194,0.41152263374485604,0.00823045267489711
6204,1,2,5,1,1,1.0,2.0,3.0,413.1,4.0,호텔,단체형,1,제주,1652.4,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.16666666666666666,0.0
6205,1,2,3,1,2,6.0,3.0,2.0,282.285,5.0,호텔,친구형,1,제주,1411.425,0.0,0.0,0.0,0.0,0.7804878048780487,0.0,0.2146341463414634,0.004878048780487805
6206,1,2,2,1,1,4.0,3.0,1.0,240.975,4.0,호텔,친구형,1,제주,772.2153409090913,0.17730496453900746,0.035460992907801366,0.0,0.0,0.0,0.15957446808510595,0.6205673758865248,0.007092198581560273
6207,1,2,3,1,1,9.0,13.0,1.0,246.13875,4.0,호텔,친구형,1,제주,791.775,0.10434782608695653,0.034782608695652174,0.0,0.0,0.0,0.1565217391304348,0.6956521739130435,0.008695652173913044
6208,1,2,3,1,1,4.0,1.0,4.0,292.6125,4.0,호텔,친구형,1,제주,1033.715186915888,0.13227513227513213,0.06613756613756616,0.0,0.0,0.0,0.13227513227513213,0.6613756613756615,0.007936507936507938
6209,1,1,2,1,1,1.0,3.0,1.0,137.7,5.0,호텔,가족형,1,제주,688.5,0.08,0.0,0.0,0.0,0.39999999999999997,0.0,0.5,0.02
6210,1,1,4,1,1,1.0,1.0,10.0,179.01,5.0,호텔,가족형,1,제주,895.05,0.03081664098613251,0.0,0.0,0.0,0.3081664098613251,0.0,0.6163328197226502,0.044684129429892167
6211,1,2,4,1,1,5.0,2.0,1.0,220.32,5.0,호텔,가족형,1,제주,703.4553099210887,0.0,0.0,0.0,0.0,0.0,9.433072351664937e-05,0.9433072351664936,0.05659843410998969
6212,1,1,5,1,1,5.0,3.0,2.0,605.88,5.0,호텔,가족형,1,제주,2825.6286995515648,0.09615384615384631,0.038461538461538665,0.0,0.0,0.0,0.14423076923076947,0.7211538461538456,0.0
6213,1,1,3,1,1,5.0,3.0,3.0,358.02,5.0,모텔/여관,가족형,1,제주,1444.5341917300452,0.03827568058944554,0.0,0.0,0.0,0.0,4.7844600736806984e-05,0.9568920147361369,0.004784460073680699
6214,1,2,3,1,1,5.0,2.0,3.0,327.0375,4.0,호텔,가족형,1,제주,1308.1499999999992,0.04232804232804238,0.0,0.0,0.0,0.31746031746031744,0.0,0.6349206349206349,0.005291005291005293
6215,1,2,3,1,1,7.0,1.0,6.0,220.32,5.0,호텔,가족형,1,제주,964.471369294606,0.23696682464455007,0.09478672985781993,0.0,0.0,0.0,0.18957345971563985,0.47393364928909915,0.004739336492890991
6216,1,1,3,1,1,4.0,1.0,2.0,502.605,4.0,호텔,가족형,1,제주,1736.147148703957,0.1974723538704583,0.047393364928909935,0.0,0.0,0.0,0.15797788309636662,0.5529225908372826,0.044233807266982596
6217,5,2,2,1,1,1.0,1.0,6.0,74.55,6.0,호텔,친구형,1,제주,293.93999999999994,0.4347826086956523,0.21739130434782614,0.02173913043478261,0.0,0.0,0.30434782608695654,0.0,0.02173913043478261
6218,5,2,3,1,2,2.0,2.0,6.0,236.43,4.0,호텔,가족형,1,제주,690.1200000000001,0.1481481481481481,0.4444444444444444,0.0,0.0,0.0,0.2037037037037037,0.2037037037037037,0.0
6219,5,2,5,1,2,7.0,3.0,10.0,971.28,5.0,호텔,복합형(가족+친구),1,제주,4665.002207041512,0.08205689277899342,0.027352297592997808,0.0,0.0,0.0,0.06838074398249464,0.8205689277899342,0.0016411378555798684
6220,1,2,2,1,1,9.0,3.0,5.0,230.6475,4.0,호텔,친구형,1,제주,922.5899999999999,0.2238805970149254,0.28358208955223885,0.0,0.0,0.0,0.0,0.4477611940298508,0.04477611940298508
6221,1,2,3,1,1,7.0,2.0,3.0,165.24,4.0,호텔,가족형,1,제주,660.9599999999999,0.1388888888888889,0.0,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0.02777777777777778
6222,1,2,4,1,1,7.0,3.0,3.0,212.2875,4.0,호텔,가족형,1,제주,849.1499999999995,0.06458557588805174,0.0,0.0,0.0,0.48439181916038776,0.0,0.4305705059203441,0.020452099031216406
6223,1,1,3,1,1,7.0,1.0,2.0,240.975,4.0,모텔/여관,가족형,1,제주,761.6832167832165,0.2654867256637166,0.07079646017699115,0.0,0.0,0.0,0.2212389380530974,0.4424778761061948,0.0
6224,1,2,2,1,1,5.0,3.0,3.0,247.86,4.0,호텔,친구형,1,제주,800.7784615384617,0.0,0.08503401360544217,0.0,0.0,0.0,0.1700680272108841,0.6802721088435376,0.06462585034013615
6225,10,2,2,1,2,2.0,2.0,6.0,50.7085714285715,7.0,호텔,친구형,2,제주,354.96,0.4166666666666667,0.0,0.0,0.0,0.0,0.37500000000000006,0.20833333333333334,0.0
6227,10,2,4,1,1,9.0,12.0,4.0,295.8,7.0,호텔,가족형,2,서울,1618.230905861459,0.13636363636363583,0.09318181818181819,0.0,0.0,0.0,0.08181818181818187,0.6818181818181822,0.006818181818181823
6228,10,2,3,1,1,5.0,3.0,3.0,277.3125,6.0,호텔,가족형,1,제주,1294.125,0.14285714285714285,0.1142857142857143,0.028571428571428574,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0
6229,10,2,5,1,1,8.0,1.0,9.0,207.06,5.0,호텔,가족형,1,제주,828.24,0.2857142857142857,0.08928571428571429,0.0,0.0,0.0,0.14285714285714285,0.4464285714285714,0.03571428571428571
6230,10,1,4,1,1,1.0,1.0,7.0,306.364285714286,7.0,호텔,가족형,1,제주,1649.653846153846,0.1777777777777779,0.08888888888888863,0.0,0.0,0.0,0.13333333333333325,0.6000000000000002,0.0
6231,1,2,2,1,2,4.0,1.0,6.0,298.35,3.0,호텔,가족형,1,제주,592.1099999999999,0.23255813953488375,0.04651162790697675,0.0,0.0,0.0,0.2093023255813954,0.4651162790697675,0.04651162790697675
6232,1,2,3,1,2,5.0,2.0,3.0,1687.5,3.0,호텔,가족형,1,제주,7268.898537477149,0.022857142857142857,0.004190476190476191,0.0,0.0,0.0,0.01904761904761905,0.9523809523809524,0.001523809523809524
6233,1,1,3,1,2,5.0,1.0,3.0,199.074857142857,7.0,호텔,가족형,1,제주,1255.824,0.17543859649122806,0.021929824561403508,0.010964912280701754,0.0,0.0,0.13157894736842105,0.6578947368421053,0.0021929824561403508
6234,1,2,4,1,1,1.0,1.0,3.0,509.49,4.0,호텔,가족형,1,제주,1728.135,0.0796812749003984,0.03187250996015936,0.0,0.0,0.0,0.0796812749003984,0.796812749003984,0.011952191235059762
6235,1,1,4,1,2,5.0,3.0,3.0,346.086,5.0,호텔,가족형,1,제주,1547.1217372881324,0.11848341232227486,0.05924170616113756,0.0,0.0,0.0,0.07405213270142179,0.7405213270142179,0.007701421800947885
6241,17,1,4,1,3,2.0,3.0,6.0,360.0,5.0,모텔/여관,가족형,4,서울,1228.5714285714287,0.23255813953488394,0.13178294573643384,0.0,0.0,0.0,0.387596899224806,0.23255813953488394,0.01550387596899221
6242,17,1,5,1,3,2.0,5.0,3.0,287.5,8.0,친척 또는 친구 집,가족형,2,서울,1707.7253218884111,0.14450867052023111,0.08670520231213877,0.0,0.0,0.0,0.17341040462427754,0.5780346820809249,0.017341040462427754
6245,17,1,2,1,1,4.0,8.0,3.0,211.472041666667,24.0,호텔,친구형,1,서울,2945.8203286713315,0.24096385542168658,0.02409638554216866,0.0,0.0,0.0,0.4819277108433739,0.24096385542168658,0.01204819277108433
6246,17,2,2,1,1,8.0,2.0,3.0,157.142857142857,21.0,친척 또는 친구 집,친구형,1,서울,2075.8691809074808,0.14051522248243564,0.046838407494145286,0.0,0.0,0.0,0.09367681498829039,0.7025761124121779,0.01639344262295087
6248,2,2,2,1,1,7.0,2.0,3.0,273.9,3.0,호텔,친구형,1,서울,821.7,0.1606425702811245,0.028112449799196786,0.0,0.1606425702811245,0.393574297188755,0.0,0.24096385542168675,0.01606425702811245
6249,2,2,5,1,4,7.0,2.0,4.0,220.0,3.0,호텔,친구형,1,서울,406.4039408866999,0.32000000000000006,0.03999999999999996,0.0,0.08000000000000002,0.0,0.23999999999999982,0.32000000000000006,0.0
6250,2,2,4,1,2,7.0,1.0,9.0,251.625,4.0,호텔,가족형,1,서울,1006.4999999999999,0.16382699868938402,0.03931847968545217,0.06553079947575362,0.06553079947575362,0.4259501965923984,0.0,0.22935779816513763,0.010484927916120617
6252,19,2,4,1,1,7.0,6.0,6.0,202.633181818182,11.0,호텔,가족형,2,서울,1154.765,0.1627906976744186,0.0697674418604651,0.023255813953488372,0.011627906976744186,0.0,0.37209302325581395,0.34883720930232553,0.011627906976744186
6254,19,1,2,1,1,8.0,6.0,6.0,644.52,10.0,호텔,가족형,2,서울,4443.585093167706,0.24774774774774774,0.06756756756756757,0.0,0.0,0.0,0.6756756756756757,0.0,0.009009009009009009
6256,2,2,3,1,1,8.0,2.0,4.0,286.0,3.0,호텔,친구형,1,서울,857.9999999999998,0.23282887077997674,0.023282887077997676,0.07760962359332554,0.0,0.34148234381063297,0.0,0.31043849437330195,0.014357780364765272
6257,2,1,6,1,4,6.0,11.0,5.0,270.6,2.0,호텔,혼자형,1,인천,264.0,0.075,0.0,0.0,0.0,0.0,0.9249999999999999,0.0,0.0
6258,19,2,3,1,1,9.0,5.0,3.0,467.04347826087,23.0,호텔,가족형,2,서울,7348.503997901377,0.24893314366998598,0.03556187766714068,0.0021337126600284436,0.0,0.0,0.3556187766714082,0.3556187766714082,0.0021337126600284436
6259,19,2,3,1,1,1.0,5.0,3.0,259.598333333333,12.0,호텔,가족형,3,서울,1521.55321336761,0.21052631578947378,0.10526315789473674,0.003508771929824561,0.0,0.0,0.3157894736842106,0.3508771929824561,0.014035087719298229
6260,19,2,2,1,1,7.0,5.0,6.0,227.871914285714,14.0,호텔,가족형,2,서울,1817.6759674418595,0.22448979591836737,0.0795918367346938,0.02040816326530611,0.0,0.0,0.44897959183673475,0.20408163265306112,0.022448979591836737
6261,19,2,2,1,1,8.0,5.0,3.0,125.323333333333,60.0,기타,혼자형,2,서울,2867.109352517985,0.3018867924528301,0.018867924528301876,0.1509433962264152,0.03773584905660389,0.0,0.3018867924528301,0.18867924528301877,0.0
6262,5,2,2,1,4,8.0,13.0,4.0,223.65,4.0,호텔,혼자형,1,서울,583.975,0.425531914893617,0.0425531914893617,0.0,0.0,0.0,0.3191489361702127,0.2127659574468085,0.0
6264,8,2,2,1,2,7.0,8.0,10.0,410.6625,4.0,호텔,가족형,1,서울,1008.15,0.2097902097902098,0.2097902097902098,0.0,0.0,0.0,0.27972027972027974,0.27972027972027974,0.020979020979020976
6265,19,1,3,1,2,2.0,1.0,6.0,351.8005,4.0,기타,가족형,2,경기,762.6819999999999,0.4225352112676057,0.08450704225352114,0.0,0.0,0.0,0.3521126760563381,0.14084507042253522,0.0
6266,19,2,2,1,3,2.0,16.0,2.0,186.817391304348,23.0,게스트하우스/호스텔,혼자형,2,서울,2343.7090909090934,0.3728070175438593,0.039473684210526286,0.0,0.0,0.0,0.4385964912280708,0.13157894736842082,0.01754385964912279
6267,1,2,2,1,2,7.0,8.0,9.0,185.895,4.0,호텔,혼자형,1,서울,552.9184615384613,0.0985221674876848,0.02463054187192119,0.6403940886699505,0.0,0.0,0.0985221674876848,0.12315270935960597,0.014778325123152716
6268,8,1,4,1,1,9.0,2.0,3.0,318.83625,4.0,호텔,직장형,1,서울,1275.345,0.0,0.0,0.0,0.0,0.87893864013267,0.0,0.09950248756218906,0.02155887230514096
6269,8,2,5,1,1,7.0,5.0,3.0,333.1125,4.0,호텔,직장형,2,서울,1332.45,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0
6272,1,2,2,1,3,7.0,1.0,3.0,121.176,5.0,호텔,친구형,2,서울,388.035505617977,0.24561403508771956,0.15789473684210542,0.0,0.0,0.0,0.17543859649122828,0.3859649122807011,0.035087719298245654
6273,8,2,2,1,1,1.0,12.0,6.0,303.15,6.0,호텔,가족형,1,서울,1290.15,0.2459016393442623,0.0,0.08196721311475409,0.0,0.0,0.40983606557377045,0.2459016393442623,0.016393442622950817
6274,16,2,2,1,1,7.0,8.0,11.0,221.470588235294,17.0,호텔,혼자형,2,서울,2738.7649063032327,0.23419203747072634,0.044496487119438,0.004683840749414512,0.0,0.0,0.4683840749414512,0.23419203747072634,0.014051522248243572
6275,16,1,2,1,1,1.0,5.0,2.0,50.0,4.0,호텔,가족형,1,서울,335.52,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
6276,16,1,2,1,1,1.0,6.0,3.0,318.576923076923,13.0,호텔,친구형,3,서울,2558.357798165138,0.1485148514851485,0.039603960396039604,0.009900990099009901,0.0,0.0,0.495049504950495,0.297029702970297,0.009900990099009901
6278,1,2,3,1,4,7.0,4.0,2.0,227.205,4.0,호텔,혼자형,1,서울,635.4906766917289,0.2150537634408598,0.02150537634408598,0.4301075268817212,0.0,0.0,0.2150537634408598,0.1075268817204302,0.01075268817204302
6280,8,2,2,1,1,1.0,5.0,9.0,287.64,5.0,호텔,가족형,2,서울,1438.2,0.08823529411764706,0.0,0.0,0.0,0.8088235294117647,0.0,0.10294117647058824,0.0
6281,1,2,2,1,1,7.0,11.0,6.0,151.47,6.0,호텔,친구형,2,부산,772.155338345864,0.14159292035398205,0.1769911504424777,0.07079646017699116,0.07079646017699116,0.0,0.35398230088495647,0.17699115044247757,0.008849557522123904
6282,8,1,2,1,1,8.0,6.0,5.0,241.714285714286,7.0,호텔,친구형,2,서울,1223.7735849056594,0.31304347826086937,0.17391304347826086,0.052173913043478314,0.0,0.0,0.2608695652173916,0.17391304347826078,0.026086956521739157
6283,1,2,3,1,1,7.0,13.0,4.0,550.8,3.0,호텔,친구형,1,서울,1505.1034035656396,0.0889679715302492,0.0889679715302492,0.0,0.0,0.0,0.10676156583629919,0.7117437722419924,0.003558718861209968
6285,3,1,2,1,2,9.0,1.0,6.0,468.0,5.0,호텔,직장형,2,서울,2340.0000000000005,0.0,0.0,0.0,0.0,0.8632138114209827,0.0,0.1328021248339974,0.003984063745019918
6288,2,2,4,1,3,2.0,2.0,4.0,286.0,3.0,호텔,친구형,1,서울,858.0000000000002,0.23183925811437409,0.04636785162287481,0.07727975270479134,0.0,0.3941267387944358,0.0,0.23183925811437409,0.018547140649149876
6289,2,2,2,1,1,7.0,8.0,3.0,272.25,4.0,호텔,친구형,1,서울,895.2515337423314,0.11194029850746226,0.0149253731343283,0.0,0.0,0.0,0.7835820895522392,0.07462686567164185,0.0149253731343283
